cell_id,label
CIMG0401_32,0
CIMG0401_33,0
CIMG0401_34,0
CIMG0401_35,0
CIMG0401_36,0
CIMG0401_37,1
CIMG0401_38,1
CIMG0401_39,0
CIMG0401_40,0
CIMG0401_41,0
CIMG0401_42,0
CIMG0401_43,0
CIMG0401_44,0
CIMG0401_45,1
CIMG0401_46,1
CIMG0401_47,0
CIMG0401_48,0
CIMG0401_49,0
CIMG0401_50,0
CIMG0401_51,0
CIMG0401_52,0
CIMG0401_53,0
CIMG0401_54,0
CIMG0401_55,0
CIMG0401_56,0
CIMG0401_57,0
CIMG0401_58,0
CIMG0401_59,0
CIMG0401_60,0
CIMG0401_61,0
CIMG0401_62,0
CIMG0401_63,0
CIMG0401_64,0
CIMG0402_1,0
CIMG0402_2,0
CIMG0402_3,0
CIMG0402_4,0
CIMG0402_5,0
CIMG0402_6,0
CIMG0402_7,0
CIMG0402_8,0
CIMG0402_9,0
CIMG0402_10,0
CIMG0402_11,0
CIMG0402_12,1
CIMG0402_13,1
CIMG0402_14,0
CIMG0402_15,0
CIMG0402_16,0
CIMG0402_17,0
CIMG0402_18,0
CIMG0402_19,0
CIMG0402_20,1
CIMG0402_21,1
CIMG0402_22,1
CIMG0402_23,0
CIMG0402_24,0
CIMG0402_25,0
CIMG0402_26,0
CIMG0402_27,0
CIMG0402_28,1
CIMG0402_29,1
CIMG0402_30,1
CIMG0402_31,0
CIMG0402_32,0
CIMG0402_33,0
CIMG0402_34,0
CIMG0402_35,1
CIMG0402_36,1
CIMG0402_37,1
CIMG0402_38,1
CIMG0402_39,1
CIMG0402_40,0
CIMG0402_41,0
CIMG0402_42,0
CIMG0402_43,0
CIMG0402_44,0
CIMG0402_45,1
CIMG0402_46,1
CIMG0402_47,1
CIMG0402_48,0
CIMG0402_49,0
CIMG0402_50,0
CIMG0402_51,0
CIMG0402_52,0
CIMG0402_53,0
CIMG0402_54,0
CIMG0402_55,0
CIMG0402_56,0
CIMG0402_57,0
CIMG0402_58,0
CIMG0402_59,0
CIMG0402_60,0
CIMG0402_61,0
CIMG0402_62,0
CIMG0402_63,0
CIMG0402_64,0
CIMG0408_1,0
CIMG0408_2,1
CIMG0408_3,1
CIMG0408_4,0
CIMG0408_5,0
CIMG0408_6,0
CIMG0408_7,0
CIMG0408_8,0
CIMG0408_9,0
CIMG0408_10,1
CIMG0408_11,1
CIMG0408_12,1
CIMG0408_13,0
CIMG0408_14,0
CIMG0408_15,0
CIMG0408_16,0
CIMG0408_17,0
CIMG0408_18,0
CIMG0408_19,1
CIMG0408_20,1
CIMG0408_21,1
CIMG0408_22,0
CIMG0408_23,0
CIMG0408_24,0
CIMG0408_25,0
CIMG0408_26,1
CIMG0408_27,1
CIMG0408_28,1
CIMG0408_29,0
CIMG0408_30,0
CIMG0408_31,0
CIMG0408_32,0
CIMG0408_33,0
CIMG0408_34,1
CIMG0408_35,1
CIMG0408_36,1
CIMG0408_37,0
CIMG0408_38,0
CIMG0408_39,0
CIMG0408_40,0
CIMG0408_41,0
CIMG0408_42,0
CIMG0408_43,0
CIMG0408_44,0
CIMG0408_45,0
CIMG0408_46,0
CIMG0408_47,0
CIMG0408_48,0
CIMG0408_49,0
CIMG0408_50,0
CIMG0408_51,0
CIMG0408_52,0
CIMG0408_53,0
CIMG0408_54,0
CIMG0408_55,0
CIMG0408_56,0
CIMG0408_57,0
CIMG0408_58,0
CIMG0408_59,0
CIMG0408_60,0
CIMG0408_61,0
CIMG0408_62,0
CIMG0408_63,0
CIMG0408_64,0
CIMG0412_1,0
CIMG0412_2,0
CIMG0412_3,0
CIMG0412_4,1
CIMG0412_5,0
CIMG0412_6,0
CIMG0412_7,0
CIMG0412_8,0
CIMG0412_9,0
CIMG0412_10,0
CIMG0412_11,0
CIMG0412_12,1
CIMG0412_13,1
CIMG0412_14,0
CIMG0412_15,0
CIMG0412_16,0
CIMG0412_17,0
CIMG0412_18,0
CIMG0412_19,0
CIMG0412_20,1
CIMG0412_21,1
CIMG0412_22,1
CIMG0412_23,0
CIMG0412_24,0
CIMG0412_25,0
CIMG0412_26,0
CIMG0412_27,0
CIMG0412_28,1
CIMG0412_29,1
CIMG0412_30,1
CIMG0412_31,0
CIMG0412_32,0
CIMG0412_33,0
CIMG0412_34,0
CIMG0412_35,0
CIMG0412_36,0
CIMG0412_37,1
CIMG0412_38,1
CIMG0412_39,0
CIMG0412_40,0
CIMG0412_41,0
CIMG0412_42,0
CIMG0412_43,0
CIMG0412_44,0
CIMG0412_45,0
CIMG0412_46,0
CIMG0412_47,0
CIMG0412_48,0
CIMG0412_49,0
CIMG0412_50,0
CIMG0412_51,0
CIMG0412_52,0
CIMG0412_53,0
CIMG0412_54,0
CIMG0412_55,0
CIMG0412_56,0
CIMG0412_57,0
CIMG0412_58,0
CIMG0412_59,0
CIMG0412_60,0
CIMG0412_61,0
CIMG0412_62,0
CIMG0412_63,0
CIMG0412_64,0
CIMG0422_1,0
CIMG0422_2,0
CIMG0422_3,0
CIMG0422_4,0
CIMG0422_5,0
CIMG0422_6,0
CIMG0422_7,0
CIMG0422_8,0
CIMG0422_9,0
CIMG0422_10,0
CIMG0422_11,0
CIMG0422_12,0
CIMG0422_13,0
CIMG0422_14,0
CIMG0422_15,0
CIMG0422_16,0
CIMG0422_17,0
CIMG0422_18,0
CIMG0422_19,0
CIMG0422_20,1
CIMG0422_21,1
CIMG0422_22,0
CIMG0422_23,0
CIMG0422_24,0
CIMG0422_25,0
CIMG0422_26,0
CIMG0422_27,0
CIMG0422_28,1
CIMG0422_29,1
CIMG0422_30,0
CIMG0422_31,0
CIMG0422_32,0
CIMG0422_33,0
CIMG0422_34,0
CIMG0422_35,0
CIMG0422_36,1
CIMG0422_37,0
CIMG0422_38,0
CIMG0422_39,0
CIMG0422_40,0
CIMG0422_41,0
CIMG0422_42,0
CIMG0422_43,0
CIMG0422_44,0
CIMG0422_45,0
CIMG0422_46,0
CIMG0422_47,0
CIMG0422_48,0
CIMG0422_49,0
CIMG0422_50,0
CIMG0422_51,0
CIMG0422_52,0
CIMG0422_53,0
CIMG0422_54,0
CIMG0422_55,0
CIMG0422_56,0
CIMG0422_57,0
CIMG0422_58,0
CIMG0422_59,0
CIMG0422_60,0
CIMG0422_61,0
CIMG0422_62,0
CIMG0422_63,0
CIMG0422_64,0
CIMG0426_1,0
CIMG0426_2,0
CIMG0426_3,0
CIMG0426_4,0
CIMG0426_5,0
CIMG0426_6,0
CIMG0426_7,0
CIMG0426_8,0
CIMG0426_9,0
CIMG0426_10,0
CIMG0426_11,0
CIMG0426_12,0
CIMG0426_13,0
CIMG0426_14,0
CIMG0426_15,0
CIMG0426_16,0
CIMG0426_17,0
CIMG0426_18,0
CIMG0426_19,0
CIMG0426_20,0
CIMG0426_21,1
CIMG0426_22,0
CIMG0426_23,0
CIMG0426_24,0
CIMG0426_25,0
CIMG0426_26,0
CIMG0426_27,0
CIMG0426_28,1
CIMG0426_29,1
CIMG0426_30,0
CIMG0426_31,0
CIMG0426_32,0
CIMG0426_33,0
CIMG0426_34,0
CIMG0426_35,1
CIMG0426_36,1
CIMG0426_37,1
CIMG0426_38,0
CIMG0426_39,0
CIMG0426_40,0
CIMG0426_41,0
CIMG0426_42,0
CIMG0426_43,0
CIMG0426_44,0
CIMG0426_45,0
CIMG0426_46,0
CIMG0426_47,0
CIMG0426_48,0
CIMG0426_49,0
CIMG0426_50,0
CIMG0426_51,0
CIMG0426_52,0
CIMG0426_53,0
CIMG0426_54,0
CIMG0426_55,0
CIMG0426_56,0
CIMG0426_57,0
CIMG0426_58,0
CIMG0426_59,0
CIMG0426_60,0
CIMG0426_61,0
CIMG0426_62,0
CIMG0426_63,0
CIMG0426_64,0
CIMG0426~2_1,0
CIMG0426~2_2,0
CIMG0426~2_3,0
CIMG0426~2_4,0
CIMG0426~2_5,0
CIMG0426~2_6,0
CIMG0426~2_7,0
CIMG0426~2_8,0
CIMG0426~2_9,0
CIMG0426~2_10,0
CIMG0426~2_11,0
CIMG0426~2_12,0
CIMG0426~2_13,1
CIMG0426~2_14,1
CIMG0426~2_15,1
CIMG0426~2_16,0
CIMG0426~2_17,0
CIMG0426~2_18,0
CIMG0426~2_19,0
CIMG0426~2_20,0
CIMG0426~2_21,1
CIMG0426~2_22,1
CIMG0426~2_23,1
CIMG0426~2_24,0
CIMG0426~2_25,0
CIMG0426~2_26,0
CIMG0426~2_27,0
CIMG0426~2_28,0
CIMG0426~2_29,1
CIMG0426~2_30,1
CIMG0426~2_31,1
CIMG0426~2_32,0
CIMG0426~2_33,0
CIMG0426~2_34,0
CIMG0426~2_35,1
CIMG0426~2_36,1
CIMG0426~2_37,1
CIMG0426~2_38,1
CIMG0426~2_39,1
CIMG0426~2_40,0
CIMG0426~2_41,0
CIMG0426~2_42,1
CIMG0426~2_43,1
CIMG0426~2_44,1
CIMG0426~2_45,1
CIMG0426~2_46,1
CIMG0426~2_47,1
CIMG0426~2_48,0
CIMG0426~2_49,0
CIMG0426~2_50,0
CIMG0426~2_51,0
CIMG0426~2_52,0
CIMG0426~2_53,0
CIMG0426~2_54,1
CIMG0426~2_55,0
CIMG0426~2_56,0
CIMG0426~2_57,0
CIMG0426~2_58,0
CIMG0426~2_59,0
CIMG0426~2_60,0
CIMG0426~2_61,0
CIMG0426~2_62,0
CIMG0426~2_63,0
CIMG0426~2_64,0
CIMG0427_1,0
CIMG0427_2,0
CIMG0427_3,0
CIMG0427_4,0
CIMG0427_5,0
CIMG0427_6,0
CIMG0427_7,0
CIMG0427_8,0
CIMG0427_9,0
CIMG0427_10,0
CIMG0427_11,1
CIMG0427_12,1
CIMG0427_13,1
CIMG0427_14,0
CIMG0427_15,0
CIMG0427_16,0
CIMG0427_17,0
CIMG0427_18,0
CIMG0427_19,1
CIMG0427_20,1
CIMG0427_21,1
CIMG0427_22,1
CIMG0427_23,1
CIMG0427_24,0
CIMG0427_25,0
CIMG0427_26,0
CIMG0427_27,0
CIMG0427_28,1
CIMG0427_29,1
CIMG0427_30,1
CIMG0427_31,0
CIMG0427_32,0
CIMG0427_33,0
CIMG0427_34,0
CIMG0427_35,0
CIMG0427_36,1
CIMG0427_37,1
CIMG0427_38,0
CIMG0427_39,0
CIMG0427_40,0
CIMG0427_41,0
CIMG0427_42,0
CIMG0427_43,0
CIMG0427_44,0
CIMG0427_45,0
CIMG0427_46,0
CIMG0427_47,0
CIMG0427_48,0
CIMG0427_49,0
CIMG0427_50,0
CIMG0427_51,0
CIMG0427_52,0
CIMG0427_53,0
CIMG0427_54,0
CIMG0427_55,0
CIMG0427_56,0
CIMG0427_57,0
CIMG0427_58,0
CIMG0427_59,0
CIMG0427_60,0
CIMG0427_61,0
CIMG0427_62,0
CIMG0427_63,0
CIMG0427_64,0
CIMG0428(1)_1,0
CIMG0428(1)_2,0
CIMG0428(1)_3,0
CIMG0428(1)_4,0
CIMG0428(1)_5,0
CIMG0428(1)_6,0
CIMG0428(1)_7,0
CIMG0428(1)_8,0
CIMG0428(1)_9,0
CIMG0428(1)_10,0
CIMG0428(1)_11,0
CIMG0428(1)_12,0
CIMG0428(1)_13,0
CIMG0428(1)_14,0
CIMG0428(1)_15,0
CIMG0428(1)_16,0
CIMG0428(1)_17,0
CIMG0428(1)_18,0
CIMG0428(1)_19,0
CIMG0428(1)_20,1
CIMG0428(1)_21,1
CIMG0428(1)_22,0
CIMG0428(1)_23,0
CIMG0428(1)_24,0
CIMG0428(1)_25,0
CIMG0428(1)_26,0
CIMG0428(1)_27,1
CIMG0428(1)_28,1
CIMG0428(1)_29,1
CIMG0428(1)_30,0
CIMG0428(1)_31,0
CIMG0428(1)_32,0
CIMG0428(1)_33,0
CIMG0428(1)_34,0
CIMG0428(1)_35,1
CIMG0428(1)_36,1
CIMG0428(1)_37,0
CIMG0428(1)_38,0
CIMG0428(1)_39,0
CIMG0428(1)_40,0
CIMG0428(1)_41,0
CIMG0428(1)_42,1
CIMG0428(1)_43,1
CIMG0428(1)_44,1
CIMG0428(1)_45,0
CIMG0428(1)_46,0
CIMG0428(1)_47,0
CIMG0428(1)_48,0
CIMG0428(1)_49,0
CIMG0428(1)_50,0
CIMG0428(1)_51,0
CIMG0428(1)_52,0
CIMG0428(1)_53,0
CIMG0428(1)_54,0
CIMG0428(1)_55,0
CIMG0428(1)_56,0
CIMG0428(1)_57,0
CIMG0428(1)_58,0
CIMG0428(1)_59,0
CIMG0428(1)_60,0
CIMG0428(1)_61,0
CIMG0428(1)_62,0
CIMG0428(1)_63,0
CIMG0428(1)_64,0
CIMG0428_1,0
CIMG0428_2,0
CIMG0428_3,0
CIMG0428_4,1
CIMG0428_5,1
CIMG0428_6,0
CIMG0428_7,0
CIMG0428_8,0
CIMG0428_9,0
CIMG0428_10,0
CIMG0428_11,1
CIMG0428_12,1
CIMG0428_13,1
CIMG0428_14,0
CIMG0428_15,0
CIMG0428_16,0
CIMG0428_17,0
CIMG0428_18,0
CIMG0428_19,1
CIMG0428_20,1
CIMG0428_21,1
CIMG0428_22,0
CIMG0428_23,0
CIMG0428_24,0
CIMG0428_25,0
CIMG0428_26,0
CIMG0428_27,1
CIMG0428_28,1
CIMG0428_29,1
CIMG0428_30,0
CIMG0428_31,0
CIMG0428_32,0
CIMG0428_33,0
CIMG0428_34,0
CIMG0428_35,0
CIMG0428_36,1
CIMG0428_37,1
CIMG0428_38,0
CIMG0428_39,0
CIMG0428_40,0
CIMG0428_41,0
CIMG0428_42,0
CIMG0428_43,0
CIMG0428_44,0
CIMG0428_45,0
CIMG0428_46,0
CIMG0428_47,0
CIMG0428_48,0
CIMG0428_49,0
CIMG0428_50,0
CIMG0428_51,0
CIMG0428_52,0
CIMG0428_53,0
CIMG0428_54,0
CIMG0428_55,0
CIMG0428_56,0
CIMG0428_57,0
CIMG0428_58,0
CIMG0428_59,0
CIMG0428_60,0
CIMG0428_61,0
CIMG0428_62,0
CIMG0428_63,0
CIMG0428_64,0
CIMG0431_1,0
CIMG0431_2,0
CIMG0431_3,0
CIMG0431_4,0
CIMG0431_5,0
CIMG0431_6,0
CIMG0431_7,0
CIMG0431_8,0
CIMG0431_9,0
CIMG0431_10,0
CIMG0431_11,0
CIMG0431_12,0
CIMG0431_13,0
CIMG0431_14,0
CIMG0431_15,0
CIMG0431_16,0
CIMG0431_17,0
CIMG0431_18,0
CIMG0431_19,1
CIMG0431_20,1
CIMG0431_21,1
CIMG0431_22,0
CIMG0431_23,0
CIMG0431_24,0
CIMG0431_25,0
CIMG0431_26,0
CIMG0431_27,1
CIMG0431_28,1
CIMG0431_29,1
CIMG0431_30,0
CIMG0431_31,0
CIMG0431_32,0
CIMG0431_33,0
CIMG0431_34,0
CIMG0431_35,1
CIMG0431_36,1
CIMG0431_37,1
CIMG0431_38,0
CIMG0431_39,0
CIMG0431_40,0
CIMG0431_41,0
CIMG0431_42,0
CIMG0431_43,0
CIMG0431_44,0
CIMG0431_45,0
CIMG0431_46,0
CIMG0431_47,0
CIMG0431_48,0
CIMG0431_49,0
CIMG0431_50,0
CIMG0431_51,0
CIMG0431_52,0
CIMG0431_53,0
CIMG0431_54,0
CIMG0431_55,0
CIMG0431_56,0
CIMG0431_57,0
CIMG0431_58,0
CIMG0431_59,0
CIMG0431_60,0
CIMG0431_61,0
CIMG0431_62,0
CIMG0431_63,0
CIMG0431_64,0
CIMG0432_1,0
CIMG0432_2,0
CIMG0432_3,0
CIMG0432_4,0
CIMG0432_5,0
CIMG0432_6,0
CIMG0432_7,0
CIMG0432_8,0
CIMG0432_9,0
CIMG0432_10,0
CIMG0432_11,0
CIMG0432_12,0
CIMG0432_13,1
CIMG0432_14,1
CIMG0432_15,0
CIMG0432_16,0
CIMG0432_17,0
CIMG0432_18,0
CIMG0432_19,0
CIMG0432_20,1
CIMG0432_21,1
CIMG0432_22,1
CIMG0432_23,0
CIMG0432_24,0
CIMG0432_25,0
CIMG0432_26,0
CIMG0432_27,0
CIMG0432_28,1
CIMG0432_29,1
CIMG0432_30,1
CIMG0432_31,0
CIMG0432_32,0
CIMG0432_33,0
CIMG0432_34,0
CIMG0432_35,0
CIMG0432_36,0
CIMG0432_37,0
CIMG0432_38,0
CIMG0432_39,0
CIMG0432_40,0
CIMG0432_41,0
CIMG0432_42,0
CIMG0432_43,0
CIMG0432_44,0
CIMG0432_45,0
CIMG0432_46,0
CIMG0432_47,0
CIMG0432_48,0
CIMG0432_49,0
CIMG0432_50,0
CIMG0432_51,0
CIMG0432_52,0
CIMG0432_53,0
CIMG0432_54,0
CIMG0432_55,0
CIMG0432_56,0
CIMG0432_57,0
CIMG0432_58,0
CIMG0432_59,0
CIMG0432_60,0
CIMG0432_61,0
CIMG0432_62,0
CIMG0432_63,0
CIMG0432_64,0
CIMG0434_1,0
CIMG0434_2,0
CIMG0434_3,0
CIMG0434_4,0
CIMG0434_5,0
CIMG0434_6,0
CIMG0434_7,0
CIMG0434_8,0
CIMG0434_9,0
CIMG0434_10,0
CIMG0434_11,0
CIMG0434_12,0
CIMG0434_13,0
CIMG0434_14,0
CIMG0434_15,0
CIMG0434_16,0
CIMG0434_17,0
CIMG0434_18,0
CIMG0434_19,0
CIMG0434_20,1
CIMG0434_21,1
CIMG0434_22,0
CIMG0434_23,0
CIMG0434_24,0
CIMG0434_25,0
CIMG0434_26,1
CIMG0434_27,1
CIMG0434_28,1
CIMG0434_29,1
CIMG0434_30,1
CIMG0434_31,0
CIMG0434_32,0
CIMG0434_33,0
CIMG0434_34,0
CIMG0434_35,0
CIMG0434_36,0
CIMG0434_37,0
CIMG0434_38,0
CIMG0434_39,0
CIMG0434_40,0
CIMG0434_41,0
CIMG0434_42,0
CIMG0434_43,0
CIMG0434_44,0
CIMG0434_45,0
CIMG0434_46,0
CIMG0434_47,0
CIMG0434_48,0
CIMG0434_49,0
CIMG0434_50,0
CIMG0434_51,0
CIMG0434_52,0
CIMG0434_53,0
CIMG0434_54,0
CIMG0434_55,0
CIMG0434_56,0
CIMG0434_57,0
CIMG0434_58,0
CIMG0434_59,0
CIMG0434_60,0
CIMG0434_61,0
CIMG0434_62,0
CIMG0434_63,0
CIMG0434_64,0
CIMG0442_1,0
CIMG0442_2,0
CIMG0442_3,0
CIMG0442_4,0
CIMG0442_5,0
CIMG0442_6,0
CIMG0442_7,0
CIMG0442_8,0
CIMG0442_9,0
CIMG0442_10,0
CIMG0442_11,0
CIMG0442_12,0
CIMG0442_13,0
CIMG0442_14,0
CIMG0442_15,0
CIMG0442_16,0
CIMG0442_17,0
CIMG0442_18,0
CIMG0442_19,0
CIMG0442_20,0
CIMG0442_21,0
CIMG0442_22,0
CIMG0442_23,0
CIMG0442_24,0
CIMG0442_25,0
CIMG0442_26,0
CIMG0442_27,1
CIMG0442_28,1
CIMG0442_29,1
CIMG0442_30,1
CIMG0442_31,0
CIMG0442_32,0
CIMG0442_33,0
CIMG0442_34,0
CIMG0442_35,1
CIMG0442_36,1
CIMG0442_37,1
CIMG0442_38,1
CIMG0442_39,1
CIMG0442_40,0
CIMG0442_41,0
CIMG0442_42,0
CIMG0442_43,0
CIMG0442_44,0
CIMG0442_45,0
CIMG0442_46,0
CIMG0442_47,0
CIMG0442_48,0
CIMG0442_49,0
CIMG0442_50,0
CIMG0442_51,0
CIMG0442_52,0
CIMG0442_53,0
CIMG0442_54,0
CIMG0442_55,0
CIMG0442_56,0
CIMG0442_57,0
CIMG0442_58,0
CIMG0442_59,0
CIMG0442_60,0
CIMG0442_61,0
CIMG0442_62,0
CIMG0442_63,0
CIMG0442_64,0
CIMG0484_1,0
CIMG0484_2,1
CIMG0484_3,1
CIMG0484_4,0
CIMG0484_5,0
CIMG0484_6,0
CIMG0484_7,0
CIMG0484_8,0
CIMG0484_9,0
CIMG0484_10,1
CIMG0484_11,1
CIMG0484_12,1
CIMG0484_13,0
CIMG0484_14,0
CIMG0484_15,0
CIMG0484_16,0
CIMG0484_17,0
CIMG0484_18,1
CIMG0484_19,1
CIMG0484_20,1
CIMG0484_21,1
CIMG0484_22,0
CIMG0484_23,0
CIMG0484_24,0
CIMG0484_25,0
CIMG0484_26,1
CIMG0484_27,1
CIMG0484_28,1
CIMG0484_29,1
CIMG0484_30,1
CIMG0484_31,0
CIMG0484_32,0
CIMG0484_33,0
CIMG0484_34,0
CIMG0484_35,1
CIMG0484_36,1
CIMG0484_37,1
CIMG0484_38,1
CIMG0484_39,0
CIMG0484_40,0
CIMG0484_41,0
CIMG0484_42,0
CIMG0484_43,0
CIMG0484_44,1
CIMG0484_45,1
CIMG0484_46,1
CIMG0484_47,0
CIMG0484_48,0
CIMG0484_49,0
CIMG0484_50,0
CIMG0484_51,0
CIMG0484_52,0
CIMG0484_53,1
CIMG0484_54,0
CIMG0484_55,0
CIMG0484_56,0
CIMG0484_57,0
CIMG0484_58,0
CIMG0484_59,0
CIMG0484_60,0
CIMG0484_61,0
CIMG0484_62,0
CIMG0484_63,0
CIMG0484_64,0
CIMG0485_1,0
CIMG0485_2,0
CIMG0485_3,0
CIMG0485_4,0
CIMG0485_5,0
CIMG0485_6,0
CIMG0485_7,0
CIMG0485_8,0
CIMG0485_9,0
CIMG0485_10,0
CIMG0485_11,0
CIMG0485_12,0
CIMG0485_13,0
CIMG0485_14,0
CIMG0485_15,0
CIMG0485_16,0
CIMG0485_17,0
CIMG0485_18,0
CIMG0485_19,0
CIMG0485_20,0
CIMG0485_21,1
CIMG0485_22,1
CIMG0485_23,0
CIMG0485_24,0
CIMG0485_25,0
CIMG0485_26,0
CIMG0485_27,1
CIMG0485_28,1
CIMG0485_29,1
CIMG0485_30,1
CIMG0485_31,0
CIMG0485_32,0
CIMG0485_33,0
CIMG0485_34,1
CIMG0485_35,1
CIMG0485_36,1
CIMG0485_37,1
CIMG0485_38,1
CIMG0485_39,0
CIMG0485_40,0
CIMG0485_41,0
CIMG0485_42,1
CIMG0485_43,1
CIMG0485_44,1
CIMG0485_45,0
CIMG0485_46,0
CIMG0485_47,0
CIMG0485_48,0
CIMG0485_49,0
CIMG0485_50,0
CIMG0485_51,0
CIMG0485_52,0
CIMG0485_53,0
CIMG0485_54,0
CIMG0485_55,0
CIMG0485_56,0
CIMG0485_57,0
CIMG0485_58,0
CIMG0485_59,0
CIMG0485_60,0
CIMG0485_61,0
CIMG0485_62,0
CIMG0485_63,0
CIMG0485_64,0
CIMG0486_1,0
CIMG0486_2,0
CIMG0486_3,0
CIMG0486_4,0
CIMG0486_5,0
CIMG0486_6,0
CIMG0486_7,0
CIMG0486_8,0
CIMG0486_9,0
CIMG0486_10,0
CIMG0486_11,1
CIMG0486_12,1
CIMG0486_13,1
CIMG0486_14,0
CIMG0486_15,0
CIMG0486_16,0
CIMG0486_17,0
CIMG0486_18,1
CIMG0486_19,1
CIMG0486_20,1
CIMG0486_21,1
CIMG0486_22,0
CIMG0486_23,0
CIMG0486_24,0
CIMG0486_25,1
CIMG0486_26,1
CIMG0486_27,1
CIMG0486_28,1
CIMG0486_29,1
CIMG0486_30,1
CIMG0486_31,0
CIMG0486_32,0
CIMG0486_33,1
CIMG0486_34,1
CIMG0486_35,1
CIMG0486_36,1
CIMG0486_37,1
CIMG0486_38,1
CIMG0486_39,0
CIMG0486_40,0
CIMG0486_41,1
CIMG0486_42,1
CIMG0486_43,1
CIMG0486_44,1
CIMG0486_45,1
CIMG0486_46,1
CIMG0486_47,0
CIMG0486_48,0
CIMG0486_49,1
CIMG0486_50,1
CIMG0486_51,1
CIMG0486_52,1
CIMG0486_53,0
CIMG0486_54,0
CIMG0486_55,0
CIMG0486_56,0
CIMG0486_57,0
CIMG0486_58,0
CIMG0486_59,0
CIMG0486_60,0
CIMG0486_61,0
CIMG0486_62,0
CIMG0486_63,0
CIMG0486_64,0
CIMG0487_1,0
CIMG0487_2,0
CIMG0487_3,0
CIMG0487_4,0
CIMG0487_5,0
CIMG0487_6,0
CIMG0487_7,0
CIMG0487_8,0
CIMG0487_9,0
CIMG0487_10,0
CIMG0487_11,0
CIMG0487_12,0
CIMG0487_13,0
CIMG0487_14,0
CIMG0487_15,0
CIMG0487_16,0
CIMG0487_17,0
CIMG0487_18,0
CIMG0487_19,0
CIMG0487_20,0
CIMG0487_21,0
CIMG0487_22,0
CIMG0487_23,0
CIMG0487_24,0
CIMG0487_25,0
CIMG0487_26,0
CIMG0487_27,0
CIMG0487_28,1
CIMG0487_29,1
CIMG0487_30,1
CIMG0487_31,0
CIMG0487_32,0
CIMG0487_33,0
CIMG0487_34,0
CIMG0487_35,1
CIMG0487_36,1
CIMG0487_37,1
CIMG0487_38,1
CIMG0487_39,0
CIMG0487_40,0
CIMG0487_41,0
CIMG0487_42,0
CIMG0487_43,0
CIMG0487_44,0
CIMG0487_45,0
CIMG0487_46,0
CIMG0487_47,0
CIMG0487_48,0
CIMG0487_49,0
CIMG0487_50,0
CIMG0487_51,0
CIMG0487_52,0
CIMG0487_53,0
CIMG0487_54,0
CIMG0487_55,0
CIMG0487_56,0
CIMG0487_57,0
CIMG0487_58,0
CIMG0487_59,0
CIMG0487_60,0
CIMG0487_61,0
CIMG0487_62,0
CIMG0487_63,0
CIMG0487_64,0
CIMG0488_1,0
CIMG0488_2,0
CIMG0488_3,0
CIMG0488_4,0
CIMG0488_5,0
CIMG0488_6,0
CIMG0488_7,0
CIMG0488_8,0
CIMG0488_9,0
CIMG0488_10,0
CIMG0488_11,0
CIMG0488_12,0
CIMG0488_13,0
CIMG0488_14,0
CIMG0488_15,0
CIMG0488_16,0
CIMG0488_17,0
CIMG0488_18,0
CIMG0488_19,0
CIMG0488_20,0
CIMG0488_21,1
CIMG0488_22,1
CIMG0488_23,0
CIMG0488_24,0
CIMG0488_25,0
CIMG0488_26,0
CIMG0488_27,0
CIMG0488_28,1
CIMG0488_29,1
CIMG0488_30,1
CIMG0488_31,1
CIMG0488_32,0
CIMG0488_33,0
CIMG0488_34,0
CIMG0488_35,0
CIMG0488_36,1
CIMG0488_37,1
CIMG0488_38,1
CIMG0488_39,1
CIMG0488_40,0
CIMG0488_41,0
CIMG0488_42,0
CIMG0488_43,0
CIMG0488_44,0
CIMG0488_45,0
CIMG0488_46,0
CIMG0488_47,0
CIMG0488_48,0
CIMG0488_49,0
CIMG0488_50,0
CIMG0488_51,0
CIMG0488_52,0
CIMG0488_53,0
CIMG0488_54,0
CIMG0488_55,0
CIMG0488_56,0
CIMG0488_57,0
CIMG0488_58,0
CIMG0488_59,0
CIMG0488_60,0
CIMG0488_61,0
CIMG0488_62,0
CIMG0488_63,0
CIMG0488_64,0
CIMG0490_1,0
CIMG0490_2,1
CIMG0490_3,1
CIMG0490_4,0
CIMG0490_5,0
CIMG0490_6,0
CIMG0490_7,0
CIMG0490_8,0
CIMG0490_9,0
CIMG0490_10,1
CIMG0490_11,1
CIMG0490_12,1
CIMG0490_13,0
CIMG0490_14,0
CIMG0490_15,0
CIMG0490_16,0
CIMG0490_17,0
CIMG0490_18,1
CIMG0490_19,1
CIMG0490_20,1
CIMG0490_21,1
CIMG0490_22,0
CIMG0490_23,0
CIMG0490_24,0
CIMG0490_25,0
CIMG0490_26,1
CIMG0490_27,1
CIMG0490_28,1
CIMG0490_29,1
CIMG0490_30,0
CIMG0490_31,0
CIMG0490_32,0
CIMG0490_33,0
CIMG0490_34,1
CIMG0490_35,1
CIMG0490_36,1
CIMG0490_37,1
CIMG0490_38,1
CIMG0490_39,0
CIMG0490_40,0
CIMG0490_41,0
CIMG0490_42,0
CIMG0490_43,0
CIMG0490_44,1
CIMG0490_45,1
CIMG0490_46,0
CIMG0490_47,0
CIMG0490_48,0
CIMG0490_49,0
CIMG0490_50,0
CIMG0490_51,0
CIMG0490_52,0
CIMG0490_53,1
CIMG0490_54,0
CIMG0490_55,0
CIMG0490_56,0
CIMG0490_57,0
CIMG0490_58,0
